TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
163668.9456,244.61,965.081,34.465,778.75,-3106.25,638.75,-548.72,875.52,288.8
163668.9957,244.549,965.935,36.478,866.25,-3018.75,-315.0,-565.44,870.96,290.32
163669.0458,238.266,962.153,41.602,2275.0,-2931.25,-8.75,-565.44,875.52,305.52
163669.0959,241.133,967.826,37.515,1907.5,-4235.0,148.75,-565.44,874.0,284.24
163669.146,241.316,966.789,32.208,1627.5,-4593.75,166.25,-553.28,870.96,294.88
163669.1961,236.314,966.423,32.391,2625.0,-2730.0,113.75,-559.36,867.92,296.4
163669.2462,244.122,965.081,30.256,2065.0,-2301.25,105.0,-556.32,870.96,285.76
163669.2963,231.922,965.63,32.208,1592.5,-3167.5,560.0,-562.4,874.0,288.8
163669.3465,239.974,965.63,34.221,1513.75,-3500.0,910.0,-560.88,875.52,291.84
163669.3965,240.035,966.423,34.526,1461.25,-3080.0,463.75,-566.96,864.88,278.16
163669.4467,236.863,968.192,37.088,1820.0,-3963.75,516.25,-563.92,854.24,302.48
163669.4968,240.645,963.739,38.308,2056.25,-3613.75,700.0,-566.96,864.88,302.48
163669.5469,238.754,961.726,36.6,1828.75,-2826.25,236.25,-563.92,875.52,287.28
163669.597,236.497,971.669,33.794,988.75,-3473.75,621.25,-551.76,874.0,296.4
163669.6471,237.351,966.362,34.709,1242.5,-3683.75,376.25,-556.32,881.6,290.32
163669.6972,236.375,965.569,35.929,2222.5,-3500.0,840.0,-556.32,867.92,279.68
163669.7473,237.29,964.227,35.319,2178.75,-3220.0,525.0,-570.0,869.44,288.8
163669.7974,234.423,968.436,32.452,1601.25,-4112.5,717.5,-557.84,867.92,294.88
163669.8475,234.301,967.216,31.598,2327.5,-3001.25,551.25,-550.24,866.4,307.04
163669.8976,241.682,966.301,32.513,1435.0,-3395.0,498.75,-563.92,867.92,285.76
163669.9477,236.009,966.545,36.051,1750.0,-2301.25,735.0,-559.36,869.44,288.8
163669.9978,239.791,966.484,38.308,1820.0,-3657.5,1128.75,-566.96,866.4,285.76
163670.0479,243.817,965.081,36.112,1890.0,-3570.0,1260.0,-565.44,857.28,296.4
163670.098,237.595,963.312,32.574,3097.5,-2625.0,472.5,-568.48,869.44,281.2
163670.1481,233.691,970.388,34.282,1828.75,-2782.5,743.75,-568.48,869.44,291.84
163670.1983,237.351,964.898,32.757,1312.5,-3911.25,927.5,-559.36,872.48,294.88
163670.2484,241.011,961.177,32.391,1155.0,-3780.0,822.5,-559.36,866.4,281.2
163670.2985,240.889,970.815,36.6,1610.0,-1872.5,236.25,-559.36,867.92,304.0
163670.3486,235.521,969.9,37.942,1347.5,-3745.0,105.0,-556.32,869.44,293.36
163670.3987,233.569,961.238,39.345,1610.0,-3806.25,910.0,-559.36,867.92,291.84
163670.4488,241.194,971.791,37.332,1793.75,-2940.0,463.75,-566.96,867.92,304.0
163670.4989,233.996,967.643,36.722,901.25,-3167.5,568.75,-556.32,860.32,291.84
163670.549,237.168,964.044,35.868,2730.0,-3570.0,936.25,-559.36,877.04,300.96
163670.5991,241.926,964.227,33.245,1470.0,-3263.75,778.75,-553.28,867.92,294.88
163670.6492,236.314,960.872,33.55,2450.0,-2712.5,761.25,-566.96,864.88,296.4
163670.6993,240.767,968.558,31.903,2073.75,-3508.75,446.25,-560.88,861.84,290.32
163670.7494,236.558,965.325,31.049,1540.0,-3858.75,866.25,-560.88,858.8,299.44
163670.7995,241.255,963.373,32.574,2178.75,-3263.75,805.0,-560.88,869.44,285.76
163670.8496,242.292,963.617,36.295,2152.5,-3263.75,603.75,-554.8,878.56,293.36
163670.8997,235.216,964.105,36.234,1986.25,-3001.25,638.75,-557.84,863.36,304.0
163670.9499,237.168,965.813,33.245,2091.25,-3543.75,883.75,-565.44,875.52,288.8
163671.0,238.083,965.325,29.646,2607.5,-2966.25,507.5,-560.88,863.36,294.88
163671.0501,237.229,966.24,30.195,2222.5,-2765.0,131.25,-556.32,877.04,275.12
163671.1002,237.168,965.081,29.341,1715.0,-3027.5,166.25,-562.4,870.96,291.84
163671.1503,234.362,970.388,35.38,437.5,-4471.25,691.25,-559.36,867.92,290.32
163671.2004,235.46,964.715,32.33,1785.0,-5285.0,1321.25,-550.24,857.28,293.36
163671.2505,239.425,961.299,30.439,2572.5,-4322.5,1163.75,-559.36,864.88,294.88
163671.3006,239.974,970.51,30.256,2318.75,-2397.5,1277.5,-556.32,881.6,304.0
163671.3507,239.486,965.691,31.659,1338.75,-2668.75,463.75,-557.84,866.4,287.28
163671.4008,235.277,964.166,34.221,1890.0,-2791.25,1251.25,-568.48,872.48,296.4
163671.4509,236.131,963.739,36.417,1916.25,-3788.75,490.0,-557.84,861.84,285.76
163671.501,237.046,967.216,31.598,1041.25,-2957.5,-148.75,-559.36,864.88,288.8
163671.5511,237.717,965.264,26.413,1478.75,-3928.75,490.0,-565.44,872.48,281.2
163671.6012,241.499,968.924,28.182,1487.5,-4865.0,936.25,-550.24,870.96,291.84
163671.6513,237.473,963.8,29.707,1487.5,-2651.25,927.5,-562.4,857.28,293.36
163671.7014,236.985,963.861,30.378,2441.25,-2336.25,656.25,-550.24,858.8,302.48
163671.7516,238.51,966.911,30.866,1557.5,-3132.5,901.25,-574.56,878.56,290.32
163671.8017,241.743,964.105,32.879,1452.5,-3088.75,717.5,-557.84,866.4,304.0
163671.8518,240.035,964.349,33.062,1688.75,-3272.5,892.5,-560.88,864.88,291.84
163671.9019,239.791,967.338,33.062,1470.0,-2423.75,341.25,-568.48,861.84,291.84
163671.952,235.155,964.837,35.563,1671.25,-3552.5,367.5,-565.44,864.88,284.24
163672.0021,239.242,967.521,30.073,1750.0,-4051.25,542.5,-568.48,870.96,302.48
163672.0522,240.828,965.752,31.903,1890.0,-3526.25,752.5,-566.96,860.32,293.36
163672.1023,242.17,961.482,31.537,1837.5,-3508.75,831.25,-560.88,860.32,294.88
163672.1524,243.085,967.826,37.149,1496.25,-1601.25,288.75,-571.52,874.0,296.4
163672.2025,233.203,958.127,31.72,2441.25,-2686.25,332.5,-577.6,872.48,299.44
163672.2526,230.885,972.706,25.376,3403.75,-3001.25,-385.0,-565.44,867.92,287.28
163672.3027,243.085,971.974,27.267,332.5,-3456.25,1303.75,-573.04,858.8,291.84
163672.3528,241.804,966.545,37.332,-1820.0,-3395.0,1382.5,-565.44,863.36,285.76
163672.4029,235.216,956.907,42.029,1925.0,-3185.0,157.5,-570.0,866.4,285.76
163672.453,236.924,968.375,37.759,3421.25,-2537.5,-253.75,-560.88,848.16,288.8
163672.5032,231.312,968.375,37.576,2082.5,-3377.5,691.25,-557.84,875.52,304.0
163672.5533,234.667,962.824,34.404,2931.25,-4418.75,1898.75,-559.36,870.96,287.28
163672.6034,239.486,965.813,28.548,2493.75,-5206.25,1120.0,-573.04,852.72,294.88
163672.6535,236.741,968.619,30.134,1960.0,-1592.5,717.5,-559.36,858.8,296.4
163672.7036,235.216,963.068,32.086,2021.25,-3535.0,1233.75,-553.28,870.96,279.68
163672.7537,242.414,967.216,30.744,1715.0,-3053.75,1093.75,-557.84,866.4,296.4
163672.8038,240.706,964.532,29.89,1382.5,-2467.5,603.75,-565.44,866.4,290.32
163672.8539,237.778,965.996,35.929,822.5,-3561.25,656.25,-566.96,874.0,305.52
163672.904,242.17,962.702,32.818,743.75,-3368.75,350.0,-570.0,864.88,299.44
163672.9541,236.863,969.473,35.807,1706.25,-1898.75,-210.0,-566.96,867.92,284.24
163673.0042,232.593,966.728,35.807,1522.5,-4121.25,700.0,-554.8,863.36,304.0
163673.0543,239.12,965.325,32.391,1470.0,-4296.25,857.5,-559.36,866.4,299.44
163673.1044,241.072,965.386,35.929,1601.25,-2730.0,245.0,-576.08,861.84,304.0
163673.1545,233.935,968.253,36.478,1802.5,-2870.0,726.25,-565.44,857.28,294.88
163673.2046,234.545,965.325,34.831,1627.5,-3176.25,883.75,-560.88,854.24,300.96
163673.2548,235.826,968.741,37.393,997.5,-3123.75,376.25,-566.96,867.92,293.36
163673.3049,237.351,960.201,36.173,2371.25,-2248.75,595.0,-565.44,867.92,288.8
163673.355,237.473,961.177,37.088,2450.0,-3333.75,1085.0,-560.88,857.28,293.36
163673.4051,235.765,971.608,37.637,1365.0,-3447.5,551.25,-568.48,861.84,287.28
163673.4552,235.643,965.691,34.953,2012.5,-3535.0,1120.0,-573.04,861.84,291.84
163673.5053,238.083,964.532,33.855,2931.25,-2598.75,971.25,-573.04,867.92,294.88
163673.5554,244.061,968.863,28.914,1627.5,-2415.0,700.0,-571.52,867.92,291.84
163673.6055,235.521,960.872,33.123,2021.25,-3473.75,778.75,-563.92,875.52,302.48
163673.6556,241.255,967.765,28.06,2073.75,-2948.75,542.5,-574.56,864.88,284.24
163673.7057,238.876,963.495,35.563,1688.75,-2975.0,568.75,-570.0,869.44,293.36
163673.7558,236.924,966.301,37.149,1977.5,-3421.25,761.25,-571.52,878.56,299.44
163673.8059,237.107,963.983,35.746,1618.75,-3596.25,778.75,-565.44,869.44,281.2
163673.856,238.693,964.288,37.942,1487.5,-3342.5,332.5,-573.04,875.52,293.36
163673.9061,236.68,966.972,35.136,2327.5,-3088.75,288.75,-565.44,861.84,291.84
163673.9562,235.521,967.704,34.038,1382.5,-3167.5,201.25,-566.96,860.32,293.36
163674.0064,233.264,968.009,34.526,953.75,-3832.5,253.75,-550.24,858.8,299.44
163674.0565,236.863,965.02,36.356,1601.25,-3885.0,848.75,-573.04,860.32,296.4
163674.1066,240.096,964.227,36.295,2467.5,-2668.75,656.25,-573.04,855.76,285.76
163674.1567,239.059,970.693,36.844,2318.75,-1907.5,691.25,-562.4,875.52,287.28
163674.2068,234.789,969.168,38.43,1303.75,-3570.0,306.25,-577.6,854.24,305.52
163674.2569,236.436,961.299,38.247,1855.0,-3123.75,752.5,-560.88,866.4,302.48
163674.307,239.181,961.36,39.101,2152.5,-3395.0,245.0,-562.4,867.92,287.28
