TimeStamp, ax, ay, az, gx, gy, gz, mx, my, mz 
hh:mm:ss, mg/LSB, mg/LSB, mg/LSB, mdps/LSB, mdps/LSB, mdps/LSB, mgauss/LSB, mgauss/LSB, mgauss/LSB
5986670,9.333,6.039,-997.533,-752.5,770.0,1233.75,0.0,0.0,0.0
5987170,7.808,0.183,-1001.4979999999999,-945.0,997.5,1417.5,0.0,0.0,0.0
5987670,10.309,6.893,-1001.803,-822.5,621.25,1085.0,0.0,0.0,0.0
5988170,6.649,-1.769,-1007.598,-962.5,936.25,1242.5,0.0,0.0,0.0
5988670,7.503,7.381,-1004.6089999999999,-735.0,980.0,1233.75,0.0,0.0,0.0
5989170,4.819,1.525,-1001.071,-918.75,857.5,1181.25,0.0,0.0,0.0
5989670,8.296,1.403,-1001.132,-840.0,848.75,1382.5,0.0,0.0,0.0
5990170,6.039,0.732,-1003.084,-962.5,761.25,1093.75,0.0,0.0,0.0
5990670,6.954,1.891,-1004.487,-700.0,962.5,1172.5,0.0,0.0,0.0
5991170,5.2459999999999996,2.318,-1003.389,-962.5,708.75,1268.75,0.0,0.0,0.0
5991670,8.357,2.989,-1002.962,-822.5,761.25,1172.5,0.0,0.0,0.0
5992170,8.906,5.856,-1001.437,-910.0,752.5,1128.75,0.0,0.0,0.0
5992670,9.76,1.525,-1003.4499999999999,-778.75,813.75,1251.25,0.0,0.0,0.0
5993170,6.893,2.44,-1000.888,-971.25,691.25,1216.25,0.0,0.0,0.0
5993670,6.527,2.379,-1005.524,-840.0,665.0,1207.5,0.0,0.0,0.0
5994170,6.649,0.427,-1001.376,-945.0,647.5,1225.0,0.0,0.0,0.0
5994670,9.943,6.1,-1002.596,-761.25,813.75,1076.25,0.0,0.0,0.0
5995170,4.758,6.466,-999.119,-831.25,831.25,1330.0,0.0,0.0,0.0
5995670,8.783999999999999,1.891,-1004.121,-857.5,831.25,1268.75,0.0,0.0,0.0
5996170,8.783999999999999,4.026,-1002.047,-971.25,901.25,1312.5,0.0,0.0,0.0
5996670,7.1979999999999995,6.771,-1000.4,-813.75,848.75,1146.25,0.0,0.0,0.0
5997170,7.137,4.453,-1003.145,-883.75,883.75,1225.0,0.0,0.0,0.0
5997670,7.686,5.185,-1005.5849999999999,-813.75,848.75,1251.25,0.0,0.0,0.0
5998170,9.821,2.501,-999.485,-910.0,1015.0,1085.0,0.0,0.0,0.0
5998670,9.516,2.745,-1003.877,-813.75,787.5,1128.75,0.0,0.0,0.0
5999170,8.357,4.636,-1000.034,-883.75,848.75,1365.0,0.0,0.0,0.0
5999670,5.429,3.904,-1001.6809999999999,-875.0,770.0,1163.75,0.0,0.0,0.0
6000170,6.2829999999999995,5.063,-1003.084,-848.75,726.25,1312.5,0.0,0.0,0.0
6000670,6.832,3.538,-1000.644,-866.25,927.5,1382.5,0.0,0.0,0.0
6001170,5.856,5.3069999999999995,-1001.193,-831.25,735.0,1233.75,0.0,0.0,0.0
6001670,5.917,5.673,-1008.1469999999999,-892.5,647.5,1128.75,0.0,0.0,0.0
6002170,9.028,-0.183,-997.472,-1006.25,726.25,1277.5,0.0,0.0,0.0
6002670,7.93,6.466,-1007.1709999999999,-997.5,857.5,1216.25,0.0,0.0,0.0
6003170,4.575,3.477,-995.8249999999999,-770.0,717.5,1260.0,0.0,0.0,0.0
6003670,6.832,5.429,-1012.661,-875.0,813.75,1128.75,0.0,0.0,0.0
6004170,6.527,4.575,-998.448,-682.5,840.0,1128.75,0.0,0.0,0.0
6004670,6.954,11.651,-1008.086,-936.25,787.5,1190.0,0.0,0.0,0.0
6005170,5.49,5.49,-999.668,-682.5,892.5,1155.0,0.0,0.0,0.0
6005670,10.552999999999999,-5.795,-1001.4979999999999,-927.5,840.0,1338.75,0.0,0.0,0.0
6006170,6.588,4.209,-1005.768,-700.0,752.5,1338.75,0.0,0.0,0.0
6006670,2.806,6.527,-1000.095,-901.25,691.25,1146.25,0.0,0.0,0.0
6007170,7.015,0.305,-999.5459999999999,-892.5,831.25,1111.25,0.0,0.0,0.0
6007670,5.856,-0.976,-1005.4019999999999,-918.75,708.75,1347.5,0.0,0.0,0.0
6008170,4.514,1.952,-1001.01,-726.25,761.25,1312.5,0.0,0.0,0.0
6008670,9.577,2.501,-1001.6809999999999,-927.5,770.0,1207.5,0.0,0.0,0.0
6009170,5.795,6.039,-1005.036,-752.5,796.25,1172.5,0.0,0.0,0.0
6009670,6.771,2.501,-1002.596,-910.0,1006.25,1207.5,0.0,0.0,0.0
6010170,3.05,2.501,-1000.3389999999999,-971.25,770.0,1216.25,0.0,0.0,0.0
6010670,8.600999999999999,4.453,-1005.5849999999999,-1050.0,647.5,1216.25,0.0,0.0,0.0
6011170,4.453,2.562,-999.18,-822.5,708.75,1225.0,0.0,0.0,0.0
6011670,8.052,3.904,-1003.877,-927.5,892.5,1277.5,0.0,0.0,0.0
6012170,5.429,1.22,-1003.023,-787.5,840.0,1225.0,0.0,0.0,0.0
6012670,12.2,4.087,-1002.962,-752.5,945.0,1391.25,0.0,0.0,0.0
6013170,5.551,3.904,-1004.2429999999999,-813.75,927.5,1155.0,0.0,0.0,0.0
6013670,8.418,4.636,-1002.718,-901.25,770.0,1190.0,0.0,0.0,0.0
6014170,4.209,3.355,-1006.439,-708.75,875.0,1198.75,0.0,0.0,0.0
6014670,10.552999999999999,4.453,-1002.4739999999999,-892.5,700.0,1251.25,0.0,0.0,0.0
6015170,5.3069999999999995,2.867,-1001.193,-831.25,691.25,1190.0,0.0,0.0,0.0
6015670,7.503,4.819,-1004.4259999999999,-822.5,831.25,1190.0,0.0,0.0,0.0
6016170,3.538,3.965,-1002.169,-831.25,796.25,1216.25,0.0,0.0,0.0
6016769,8.967,5.429,-1001.376,-848.75,936.25,1242.5,0.0,0.0,0.0
6017181,3.5989999999999998,5.063,-1005.341,-848.75,665.0,1198.75,0.0,0.0,0.0
6017670,7.93,4.697,-1003.877,-866.25,726.25,1216.25,0.0,0.0,0.0
6018170,5.3069999999999995,4.148,-999.485,-743.75,673.75,1286.25,0.0,0.0,0.0
6018670,8.357,4.27,-1002.901,-910.0,708.75,1137.5,0.0,0.0,0.0
6019170,6.832,1.952,-1000.217,-892.5,621.25,1190.0,0.0,0.0,0.0
6019670,8.600999999999999,4.819,-1001.559,-936.25,857.5,1172.5,0.0,0.0,0.0
6020170,7.869,2.501,-1001.742,-875.0,796.25,1128.75,0.0,0.0,0.0
6020670,7.503,7.747,-1005.2189999999999,-848.75,805.0,1365.0,0.0,0.0,0.0
6021170,6.405,1.159,-1000.4,-927.5,840.0,1198.75,0.0,0.0,0.0
6021670,8.661999999999999,2.928,-1001.193,-743.75,875.0,1330.0,0.0,0.0,0.0
6022170,6.771,0.7929999999999999,-1001.376,-848.75,883.75,1321.25,0.0,0.0,0.0
6022670,8.722999999999999,2.745,-1003.023,-901.25,840.0,1128.75,0.0,0.0,0.0
6023170,7.442,2.013,-1000.827,-805.0,621.25,1391.25,0.0,0.0,0.0
6023670,8.54,3.355,-1002.535,-875.0,796.25,1216.25,0.0,0.0,0.0
6024170,7.93,4.27,-1000.4,-927.5,857.5,1242.5,0.0,0.0,0.0
6024769,6.954,3.538,-1002.901,-743.75,866.25,1207.5,0.0,0.0,0.0
6025184,6.771,4.148,-1005.28,-848.75,822.5,1382.5,0.0,0.0,0.0
6025670,6.588,8.783999999999999,-1003.389,-621.25,770.0,1155.0,0.0,0.0,0.0
6026170,8.052,5.856,-999.058,-988.75,717.5,1207.5,0.0,0.0,0.0
6026670,8.967,2.684,-1001.742,-787.5,813.75,1268.75,0.0,0.0,0.0
6027261,7.381,5.063,-1002.047,-787.5,761.25,1321.25,0.0,0.0,0.0
6027671,6.771,6.2219999999999995,-1004.548,-875.0,770.0,1207.5,0.0,0.0,0.0
6028170,5.978,4.27,-1002.596,-953.75,796.25,1155.0,0.0,0.0,0.0
6028768,6.466,3.1109999999999998,-998.143,-840.0,647.5,1268.75,0.0,0.0,0.0
6029185,7.503,1.0979999999999999,-999.3629999999999,-918.75,980.0,1295.0,0.0,0.0,0.0
6029670,9.15,6.71,-1002.779,-770.0,735.0,1260.0,0.0,0.0,0.0
6030170,7.503,3.1109999999999998,-1000.461,-875.0,822.5,1260.0,0.0,0.0,0.0
6030670,8.600999999999999,6.405,-1001.925,-761.25,796.25,1303.75,0.0,0.0,0.0
6031170,6.71,5.612,-1001.62,-1006.25,796.25,1268.75,0.0,0.0,0.0
6031670,8.418,4.3309999999999995,-1007.598,-778.75,752.5,1251.25,0.0,0.0,0.0
6032170,6.954,8.296,-1008.1469999999999,-761.25,778.75,1286.25,0.0,0.0,0.0
6032770,8.722999999999999,-2.074,-1002.047,-761.25,883.75,1268.75,0.0,0.0,0.0
6033186,3.721,5.978,-999.7289999999999,-918.75,778.75,1312.5,0.0,0.0,0.0
6033670,6.954,-0.61,-1008.513,-883.75,735.0,1356.25,0.0,0.0,0.0
